Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
4244,Long Time Dead,13102295,0,13102295,2002.csv,2002,0.0,1.0
4245,The Way of the Gun,13069740,6055661,7014079,2000.csv,2000,0.4633344657200526,0.5366655342799475
4246,The Barbarian Invasions,13065317,5109226,7956091,2003.csv,2003,0.39105258601838744,0.6089474139816126
4247,The Many Saints of Newark,13058293,8237403,4820890,2021.csv,2021,0.6308177493030674,0.3691822506969326
4248,Vakeel Saab,13056490,0,13056490,2021.csv,2021,0.0,1.0
4249,Angela's Ashes,13042112,13042112,0,1999.csv,1999,1.0,0.0
4250,Onmyoji 2,13022862,0,13022862,2003.csv,2003,0.0,1.0
4251,Monkey King Reborn,13002635,0,13002635,2021.csv,2021,0.0,1.0
4252,The Divorce,12991996,9081057,3910939,2003.csv,2003,0.6989731985754922,0.30102680142450783
4253,Mariages!,12991310,0,12991310,2004.csv,2004,0.0,1.0
4254,Gods and Generals,12923936,12882934,41002,2003.csv,2003,0.9968274370903725,0.0031725629096275316
4255,No Escapes,12916151,0,12916151,2021.csv,2021,0.0,1.0
4256,Sun Alley,12891924,0,12891924,1999.csv,1999,0.0,1.0
4257,Formula 51,12881605,5204007,7677598,2001.csv,2001,0.4039874689528207,0.5960125310471793
4258,The Bodin's in the Land of Smile,12872253,0,12872253,2021.csv,2021,0.0,1.0
4259,In the Mood for Love,12854953,2738980,10115973,2000.csv,2000,0.21306806800460493,0.7869319319953951
4260,The Girl from Paris,12812396,183266,12629130,2001.csv,2001,0.014303803909901006,0.985696196090099
4261,Knockaround Guys,12806614,11715637,1090977,2002.csv,2002,0.9148114404010302,0.08518855959896972
4262,Bergen,12798854,0,12798854,2022.csv,2022,0.0,1.0
4263,Samjin Company English Class,12761386,0,12761386,2020.csv,2020,0.0,1.0
4264,Another Round,12741800,0,12741800,2020.csv,2020,0.0,1.0
4265,"Remember Me, My Love",12671306,227986,12443320,2003.csv,2003,0.01799230481846149,0.9820076951815385
4266,News of the World,12668325,12668325,0,2020.csv,2020,1.0,0.0
4267,Memory,12661392,7329043,5332349,2022.csv,2022,0.5788497030974161,0.4211502969025839
4268,Chasing Papi,12661189,6130049,6531140,2003.csv,2003,0.4841606108241493,0.5158393891758507
4269,Collectors,12640113,0,12640113,2020.csv,2020,0.0,1.0
4270,Winged Migration 2003 Re-release,12634963,10764402,1870561,2003.csv,2003,0.8519535830852849,0.14804641691471515
4271,Narc,12633747,10465659,2168088,2002.csv,2002,0.8283891548564333,0.17161084514356667
4272,The Other Side of the Bed,12630208,0,12630208,2002.csv,2002,0.0,1.0
4273,The Omega Code,12614346,12614346,0,1999.csv,1999,1.0,0.0
4274,Maria Full of Grace,12594630,6529624,6065006,2004.csv,2004,0.5184450833410748,0.48155491665892525
4275,Gossip,12591270,5108820,7482450,2000.csv,2000,0.4057430267161295,0.5942569732838705
4276,Character,12571501,0,12571501,2021.csv,2021,0.0,1.0
4277,Breakin' All the Rules,12544254,12264319,279935,2004.csv,2004,0.9776842050551591,0.022315794944840883
4278,Apocalypse Now Redux,12543269,4626290,7916979,2001.csv,2001,0.36882649969477654,0.6311735003052235
4279,The Clearing,12520799,5763875,6756924,2004.csv,2004,0.46034402437096866,0.5396559756290313
4280,Sorority Boys,12517488,10200032,2317456,2002.csv,2002,0.8148625347194262,0.18513746528057387
4281,Black Mask,12504289,12504289,0,1999.csv,1999,1.0,0.0
4282,Seducing Doctor Lewis,12504038,9354342,3149696,2003.csv,2003,0.7481056919372766,0.2518943080627234
4283,Ready to Rumble,12452362,12394327,58035,2000.csv,2000,0.9953394384133709,0.004660561586629107
4284,Nine Queens,12413888,1222889,11190999,2002.csv,2002,0.09850974972546876,0.9014902502745312
4285,Monsieur Ibrahim,12364836,2823890,9540946,2003.csv,2003,0.22838070800130306,0.7716192919986969
4286,Casshern,12353768,0,12353768,2004.csv,2004,0.0,1.0
4287,Say It Isn't So,12320393,5520393,6800000,2001.csv,2001,0.4480695542747703,0.5519304457252298
4288,Chasing Liberty,12313323,12195626,117697,2004.csv,2004,0.990441491707803,0.009558508292196996
4289,Abandon,12302219,10727683,1574536,2002.csv,2002,0.8720120329511286,0.12798796704887141
4290,Shinchan: Crash! Scribble Kingdom and Almost Four Heroes,12221804,0,12221804,2020.csv,2020,0.0,1.0
4291,Koi... Mil Gaya,12168232,671372,11496860,2003.csv,2003,0.05517416170237385,0.9448258382976261
4292,The Eye,12165016,512049,11652967,2002.csv,2002,0.04209192984209803,0.957908070157902
4293,Ducobu 3,12157793,0,12157793,2020.csv,2020,0.0,1.0
4294,Dark Blue,12150301,9250301,2900000,2003.csv,2003,0.7613227853367583,0.23867721466324168
4295,The Worst Person in the World,12134807,3034775,9100032,2021.csv,2021,0.25008844392828,0.74991155607172
4296,Dragon Ball Super: Super Hero,12121600,0,12121600,2022.csv,2022,0.0,1.0
4297,On Your Mark,12100000,0,12100000,2021.csv,2021,0.0,1.0
4298,Don't Move,12071007,337265,11733742,2004.csv,2004,0.027940088179884248,0.9720599118201158
4299,Kureyon Shin-chan 2004 Re-release,12066375,0,12066375,2004.csv,2004,0.0,1.0
4300,2009: Lost Memories,12049825,0,12049825,2002.csv,2002,0.0,1.0
4301,In Dreams,12017369,12017369,0,1999.csv,1999,1.0,0.0
4302,The Cookout,12009070,11814019,195051,2004.csv,2004,0.9837580262251782,0.016241973774821863
4303,The King and I,11993021,11993021,0,1999.csv,1999,1.0,0.0
4304,Stand by Me,11900000,0,11900000,2021.csv,2021,0.0,1.0
4305,Layer Cake,11850214,2339957,9510257,2004.csv,2004,0.1974611597731484,0.8025388402268516
4306,The Rules of Attraction,11819244,6532619,5286625,2002.csv,2002,0.5527103933212649,0.44728960667873513
4307,Chill Factor,11788676,11263966,524710,1999.csv,1999,0.9554903366586714,0.044509663341328574
4308,On the Line,11772156,0,11772156,2021.csv,2021,0.0,1.0
4309,The Son's Room,11767402,1016340,10751062,2001.csv,2001,0.08636910679179652,0.9136308932082035
4310,Beyond Borders,11705002,4430101,7274901,2003.csv,2003,0.3784793031218619,0.621520696878138
4311,Mohou-han,11702775,0,11702775,2002.csv,2002,0.0,1.0
4312,Wotakoi: Love Is Hard for Otaku,11702371,0,11702371,2020.csv,2020,0.0,1.0
4313,Les rois mages,11702020,0,11702020,2001.csv,2001,0.0,1.0
4314,The Adventures of Elmo in Grouchland,11683047,11683047,0,1999.csv,1999,1.0,0.0
4315,Let Him Go,11630934,9358025,2272909,2020.csv,2020,0.8045806983342868,0.19541930166571317
4316,The Muse,11614954,11614954,0,1999.csv,1999,1.0,0.0
4317,Wing Commander,11578059,11578059,0,1999.csv,1999,1.0,0.0
4318,The Order,11560806,7660806,3900000,2002.csv,2002,0.6626532786727846,0.33734672132721544
4319,The Legend of Drunken Master,11555430,11555430,0,2000.csv,2000,1.0,0.0
4320,Boys Don't Cry,11540607,11540607,0,1999.csv,1999,1.0,0.0
4321,The Hunt,11481750,5812500,5669250,2020.csv,2020,0.5062381605591482,0.4937618394408518
4322,The Experiment,11455141,0,11455141,2001.csv,2001,0.0,1.0
4323,Suspect Zero,11416075,8725813,2690262,2004.csv,2004,0.7643444003302361,0.2356555996697639
4324,Connie and Carla,11341016,8085771,3255245,2004.csv,2004,0.7129670745548723,0.28703292544512765
4325,Kabhi Khushi Kabhie Gham...,11329690,2902000,8427690,2001.csv,2001,0.2561411653805179,0.7438588346194821
4326,The Fable: The Killer Who Doesn't Kill,11325545,0,11325545,2021.csv,2021,0.0,1.0
4327,What Did You Eat Yesterday?,11320893,0,11320893,2021.csv,2021,0.0,1.0
4328,Jug Jugg Jeeyo,11290977,1033000,10257977,2022.csv,2022,0.09148898275144834,0.9085110172485517
4329,The Dope,11289473,0,11289473,2003.csv,2003,0.0,1.0
4330,The Little Polar Bear,11243547,0,11243547,2001.csv,2001,0.0,1.0
4331,You Can Count on Me,11242521,9416804,1825717,2000.csv,2000,0.8376060849697323,0.16239391503026768
4332,Shadow of the Vampire,11155214,8293784,2861430,2000.csv,2000,0.7434894570377583,0.2565105429622417
4333,Aline,11149943,667815,10482128,2021.csv,2021,0.059894028157812106,0.9401059718421879
4334,Naruto the Movie: Ninja Clash in the Land of Snow,11141307,0,11141307,2004.csv,2004,0.0,1.0
4335,Kamen Rider 555: Paradise Lost,11067556,0,11067556,2003.csv,2003,0.0,1.0
4336,Head-On,11030861,435395,10595466,2004.csv,2004,0.039470626998200774,0.9605293730017992
4337,Adrenaline Rush: The Science of Risk,11011932,10994028,17904,2002.csv,2002,0.9983741272648614,0.0016258727351385752
4338,30 jours max,11007713,0,11007713,2020.csv,2020,0.0,1.0
4339,The Voice of Sin,10983063,0,10983063,2020.csv,2020,0.0,1.0
4340,Bigfoot Family,10982184,0,10982184,2020.csv,2020,0.0,1.0
4341,District B13,10976892,1200216,9776676,2004.csv,2004,0.10934023947762263,0.8906597605223774
4342,Extreme Ops,10959475,4842259,6117216,2002.csv,2002,0.441833117006061,0.558166882993939
4343,Cookie's Fortune,10920544,10920544,0,1999.csv,1999,1.0,0.0
4344,The Perfect Score,10898337,10391003,507334,2004.csv,2004,0.9534484940225284,0.04655150597747161
4345,Lucky Numbers,10890222,10042516,847706,2000.csv,2000,0.9221589789445982,0.0778410210554018
4346,Here on Earth,10873148,10522168,350980,2000.csv,2000,0.9677204798463149,0.03227952015368502
4347,The End of the Affair,10827816,10827816,0,1999.csv,1999,1.0,0.0
4348,Office Space,10827810,10827810,0,1999.csv,1999,1.0,0.0
4349,One Second,10791301,0,10791301,2020.csv,2020,0.0,1.0
4350,Me contro Te - Il film: La vendetta del Signor S,10779891,0,10779891,2020.csv,2020,0.0,1.0
4351,Godzilla: Tokyo S.O.S.,10724345,0,10724345,2003.csv,2003,0.0,1.0
4352,Impractical Jokers: The Movie,10691091,10691091,0,2020.csv,2020,1.0,0.0
4353,Universal Soldier: The Return,10667893,10667893,0,1999.csv,1999,1.0,0.0
4354,Island of the Sharks,10658505,10658505,0,1999.csv,1999,1.0,0.0
4355,Honest Candidate,10597464,0,10597464,2020.csv,2020,0.0,1.0
4356,Drop Dead Gorgeous,10571408,10571408,0,1999.csv,1999,1.0,0.0
4357,Three to Tango,10570375,10570375,0,1999.csv,1999,1.0,0.0
4358,Champion,10569737,0,10569737,2002.csv,2002,0.0,1.0
4359,Pollock,10558970,8598593,1960377,2000.csv,2000,0.814340129766445,0.18565987023355499
4360,Two by Two: Overboard!,10543763,0,10543763,2020.csv,2020,0.0,1.0
4361,Inuyasha the Movie: Affections Touching Across Time,10539779,0,10539779,2001.csv,2001,0.0,1.0
4362,Anatomy,10501958,9660,10492298,2000.csv,2000,0.0009198284738902974,0.9990801715261097
4363,The Cooler,10464788,8291572,2173216,2003.csv,2003,0.7923306234201782,0.2076693765798218
4364,Krack,10442916,0,10442916,2021.csv,2021,0.0,1.0
4365,The Virgin Suicides,10409377,4906229,5503148,2000.csv,2000,0.4713278229811448,0.5286721770188552
4366,A Touch of Spice,10395779,0,10395779,2003.csv,2003,0.0,1.0
4367,Town & Country,10372291,6719973,3652318,2001.csv,2001,0.6478774072189066,0.35212259278109337
4368,Wasabi,10366360,97220,10269140,2001.csv,2001,0.009378412480369195,0.9906215875196308
4369,Kaiserschmarrndrama,10357720,0,10357720,2021.csv,2021,0.0,1.0
4370,"Caution, Hazardous Wife: The Movie",10356359,0,10356359,2021.csv,2021,0.0,1.0
4371,Realm of Terracotta,10341512,0,10341512,2021.csv,2021,0.0,1.0
4372,Street Dancer 3D,10339127,0,10339127,2020.csv,2020,0.0,1.0
4373,Bibi Blocksberg,10325928,0,10325928,2002.csv,2002,0.0,1.0
4374,Detective Conan: The Scarlet Alibi,10308627,0,10308627,2021.csv,2021,0.0,1.0
4375,Men,10282342,7587853,2694489,2022.csv,2022,0.7379498756217212,0.2620501243782788
4376,The Pirates: The Last Royal Treasure,10258331,0,10258331,2022.csv,2022,0.0,1.0
4377,The Wash,10229331,10097538,131793,2001.csv,2001,0.9871161662478221,0.012883833752177928
4378,Never Stop,10224935,0,10224935,2021.csv,2021,0.0,1.0
4379,My Spy,10200000,0,10200000,2020.csv,2020,0.0,1.0
4380,Woman on Top,10194274,5020111,5174163,2000.csv,2000,0.492444189748088,0.507555810251912
4381,Bats,10155690,10155690,0,1999.csv,1999,1.0,0.0
4382,Vaillante,10143170,0,10143170,2022.csv,2022,0.0,1.0
4383,Thirteen,10128960,4601043,5527917,2003.csv,2003,0.4542463392095536,0.5457536607904464
4384,Brokedown Palace,10115013,10115013,0,1999.csv,1999,1.0,0.0
4385,Kamen Rider Ryuki: Episode Final,10112538,0,10112538,2002.csv,2002,0.0,1.0
4386,Pulse: A Stomp Odyssey,10086514,10086514,0,2002.csv,2002,1.0,0.0
4387,The Asadas,10066797,0,10066797,2020.csv,2020,0.0,1.0
4388,Beauty and the Beast 2020 Re-release,10055094,467000,9588094,2020.csv,2020,0.046444120761078914,0.953555879238921
4389,Sexy Beast,10045677,6946056,3099621,2001.csv,2001,0.6914472762761534,0.30855272372384657
4390,Girls on Top,10038662,0,10038662,2001.csv,2001,0.0,1.0
4391,Godzilla 2000: Millennium,10037390,10037390,0,2000.csv,2000,1.0,0.0
4392,The Deep End,10031529,8823109,1208420,2001.csv,2001,0.8795378052538152,0.12046219474618475
4393,Kisarazu Cat's Eye: Nihon Series,10029866,0,10029866,2003.csv,2003,0.0,1.0
4394,Elephant,10012022,1266955,8745067,2003.csv,2003,0.12654336956111362,0.8734566304388863
4395,Dudley Do-Right,9974410,9974410,0,1999.csv,1999,1.0,0.0
4396,Whatever It Takes,9902115,8745680,1156435,2000.csv,2000,0.8832133337170898,0.11678666628291026
4397,Shin Chan: The Adult Empire Strikes Back,9851449,0,9851449,2003.csv,2003,0.0,1.0
4398,3 Strikes,9832166,9832166,0,2000.csv,2000,1.0,0.0
4399,Rise,9744486,0,9744486,2022.csv,2022,0.0,1.0
4400,Ainbo,9739890,0,9739890,2021.csv,2021,0.0,1.0
4401,Black Box,9738741,0,9738741,2021.csv,2021,0.0,1.0
4402,Sumikko Gurashi The Movie: The Magical Child Of The Blue Moonlit Night,9735732,0,9735732,2021.csv,2021,0.0,1.0
4403,My Life Without Me,9726954,400948,9326006,2003.csv,2003,0.041220303910144945,0.958779696089855
4404,Bread and Tulips,9719848,5318679,4401169,2000.csv,2000,0.547197754532787,0.4528022454672131
4405,Stolen Identity 2,9687188,0,9687188,2020.csv,2020,0.0,1.0
4406,The Young Black Stallion,9638389,6751389,2887000,2003.csv,2003,0.7004686156576582,0.29953138434234183
4407,The Soul,9600000,0,9600000,2021.csv,2021,0.0,1.0
4408,Married for 7 Years,9545175,0,9545175,2003.csv,2003,0.0,1.0
4409,¡A todo tren! Destino Asturias,9544171,0,9544171,2021.csv,2021,0.0,1.0
4410,Talk to Her Undated France Release,9541068,0,9541068,2022.csv,2022,0.0,1.0
4411,Baragaki: Unbroken Samurai,9481437,0,9481437,2021.csv,2021,0.0,1.0
4412,100% Wolf,9481180,658764,8822416,2020.csv,2020,0.06948122491082334,0.9305187750891767
4413,10 Days with Dad,9472077,2359,9469718,2020.csv,2020,0.000249047806515931,0.9997509521934841
4414,Secret Zoo,9471940,0,9471940,2020.csv,2020,0.0,1.0
4415,Redeeming Love,9464198,9214020,250178,2022.csv,2022,0.9735658531235293,0.026434146876470672
4416,365 Days,9458590,0,9458590,2020.csv,2020,0.0,1.0
4417,Veronica Guerin,9439660,1571504,7868156,2003.csv,2003,0.1664788774171951,0.8335211225828049
4418,Okay Madam,9433525,0,9433525,2020.csv,2020,0.0,1.0
4419,Ghost Dog: The Way of the Samurai,9380473,3308029,6072444,2000.csv,2000,0.3526505539752633,0.6473494460247367
4420,The Flying Classroom,9378807,0,9378807,2003.csv,2003,0.0,1.0
4421,L'appel de la forêt,9317347,0,9317347,2020.csv,2020,0.0,1.0
4422,Mad Love,9306362,280046,9026316,2001.csv,2001,0.030091887678557958,0.969908112321442
4423,Dad,9267397,0,9267397,2021.csv,2021,0.0,1.0
4424,State and Main,9206279,6944471,2261808,2000.csv,2000,0.7543189816428548,0.24568101835714515
4425,The Love Letter,9139145,8302478,836667,1999.csv,1999,0.908452377109675,0.09154762289032507
4426,Inception 10th Anniversary re-release,9100000,0,9100000,2020.csv,2020,0.0,1.0
4427,The Closet,9039424,0,9039424,2020.csv,2020,0.0,1.0
4428,Trippin',9017070,9017070,0,1999.csv,1999,1.0,0.0
4429,Smack Dab Kakha,8992930,0,8992930,2022.csv,2022,0.0,1.0
4430,Malasaña 32,8968845,0,8968845,2020.csv,2020,0.0,1.0
4431,Break the Silence: The Movie,8954345,0,8954345,2020.csv,2020,0.0,1.0
4432,Teaching Mrs. Tingle,8951935,8951935,0,1999.csv,1999,1.0,0.0
4433,"Spring, Summer, Fall, Winter... and Spring",8944914,2380788,6564126,2003.csv,2003,0.26616108327033666,0.7338389167296634
4434,I Hate Summer,8926071,0,8926071,2020.csv,2020,0.0,1.0
4435,Kandahar,8914751,1418314,7496437,2001.csv,2001,0.15909743300738294,0.8409025669926171
4436,All About My Mother,8900000,0,8900000,2021.csv,2021,0.0,1.0
4437,Downhill,8899195,8287061,612134,2020.csv,2020,0.9312146772826081,0.06878532271739185
4438,"Mystery, Alaska",8891623,8891623,0,1999.csv,1999,1.0,0.0
4439,Les blagues de Toto,8859185,0,8859185,2020.csv,2020,0.0,1.0
4440,Après Vous,8852763,830292,8022471,2003.csv,2003,0.09378902383357603,0.906210976166424
4441,The Eleventh Chapter,8845525,0,8845525,2021.csv,2021,0.0,1.0
4442,The Vault,8803864,0,8803864,2021.csv,2021,0.0,1.0
4443,Kaguya-sama: Love Is War,8794981,0,8794981,2021.csv,2021,0.0,1.0
4444,18 Years Later,8785730,25611,8760119,2003.csv,2003,0.0029150679567890203,0.997084932043211
4445,Son of the Bride,8772695,624757,8147938,2001.csv,2001,0.07121608582083384,0.9287839141791662
4446,Ghost World,8764007,6217849,2546158,2001.csv,2001,0.7094755857680168,0.29052441423198316
4447,Le coeur des hommes,8755325,0,8755325,2003.csv,2003,0.0,1.0
4448,The Protégé,8740445,7446823,1293622,2021.csv,2021,0.8519958651990831,0.1480041348009169
4449,Chickenhare and the Hamster of Darkness,8736836,0,8736836,2022.csv,2022,0.0,1.0
4450,The Secret Garden,8721243,0,8721243,2020.csv,2020,0.0,1.0
4451,The Forsaken,8704851,7288451,1416400,2001.csv,2001,0.8372861293088187,0.16271387069118126
4452,Play It to the Bone,8678812,8434146,244666,1999.csv,1999,0.9718088143861164,0.02819118561388356
4453,Tini: The New Life of Violetta,8678476,0,8678476,2001.csv,2001,0.0,1.0
4454,The Medium,8643812,0,8643812,2021.csv,2021,0.0,1.0
4455,Eltilerin Savasi,8613864,0,8613864,2020.csv,2020,0.0,1.0
4456,The Prince and the Pirate,8579972,0,8579972,2001.csv,2001,0.0,1.0
4457,Agent Backkom: Kings Bear,8578734,0,8578734,2021.csv,2021,0.0,1.0
4458,Lost Illusions,8570572,96646,8473926,2021.csv,2021,0.011276493564256855,0.9887235064357431
4459,Samrat Prithviraj,8568339,0,8568339,2022.csv,2022,0.0,1.0
4460,Before Night Falls,8527517,4242892,4284625,2000.csv,2000,0.49755303917893096,0.502446960821069
4461,Honey Lemon Soda,8441488,0,8441488,2021.csv,2021,0.0,1.0
4462,Pushing Tin,8408835,8408835,0,1999.csv,1999,1.0,0.0
4463,Malang,8399765,0,8399765,2020.csv,2020,0.0,1.0
4464,Bones,8378853,7316658,1062195,2001.csv,2001,0.8732290684655764,0.12677093153442362
4465,The Lord of the Rings: The Fellowship of the Ring 2021 Re-release,8377569,0,8377569,2021.csv,2021,0.0,1.0
4466,Twin Dragons,8359717,8359717,0,1999.csv,1999,1.0,0.0
4467,Delicious,8299095,0,8299095,2021.csv,2021,0.0,1.0
4468,Don,8287406,0,8287406,2022.csv,2022,0.0,1.0
4469,Merry Christmas,8228560,0,8228560,2001.csv,2001,0.0,1.0
4470,I Don't Have Any Money Left in My Retirement Account,8204616,0,8204616,2021.csv,2021,0.0,1.0
4471,White Snake 2: Green Snake,8170000,0,8170000,2021.csv,2021,0.0,1.0
4472,Finnick,8125942,0,8125942,2022.csv,2022,0.0,1.0
4473,New Happy Dad and Son 4,8070000,0,8070000,2021.csv,2021,0.0,1.0
4474,Acharya,8048175,832000,7216175,2022.csv,2022,0.1033774737751105,0.8966225262248895
4475,Your Eyes Tell,8020474,0,8020474,2020.csv,2020,0.0,1.0
4476,AI Amok,7932191,0,7932191,2020.csv,2020,0.0,1.0
4477,Silver Skates,7891319,0,7891319,2021.csv,2021,0.0,1.0
4478,Sunny Sisters,7880000,0,7880000,2021.csv,2021,0.0,1.0
4479,The Lost Prince,7837980,0,7837980,2020.csv,2020,0.0,1.0
4480,Dziewczyny z Dubaju,7837628,0,7837628,2021.csv,2021,0.0,1.0
4481,"My Donkey, My Lover & I",7821615,0,7821615,2020.csv,2020,0.0,1.0
4482,Antebellum,7792716,0,7792716,2020.csv,2020,0.0,1.0
4483,The Marriage Escape,7760946,0,7760946,2020.csv,2020,0.0,1.0
4484,Butterfly,7733894,2092682,5641212,2000.csv,2000,0.27058581356299943,0.7294141864370005
4485,Spirited Away Studio Ghibli Fest 2020,7732435,0,7732435,2020.csv,2020,0.0,1.0
4486,Chempion mira,7718753,0,7718753,2022.csv,2022,0.0,1.0
